,experiment_id,experiment_group,text,tweet_id,tweet_likes,retweets,tweet_created_at,user_id,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,dow,month_day,time,yr,ymd,tweet_id_char,created_at,description,location,followers_count,screen_name,statuses_count,favourites_count,verified,user_id_char,text_length,text_word_count,opinion_key,opinion_label,opinion_key,opinion_label
393,394,foxnews,"@FoxNews That's our money he wants to use to pay off student loans. It's not forgiving a thing. It's just moving the debt to our pockets. It's not enough he's passing out our money to the Ukraine people. Remember, there are no earmarks on that money. Who knows where it is going.Say NO!",1.59927141230849E+18,1,0,Sun Dec 04 05:16:32 +0000 2022,1.54997324468555E+18,1.59827072665358E+18,1367531,FoxNews,Sun,Dec 04,05:16:32,2022,2022-12-04,1.59927141230849E+18,Thu Jul 21 04:23:29 +0000 2022,Retired,,1,GeneHeinbaugh,77,3,FALSE,1.54997324468555E+18,286,59,2,AGAINST student loan forgiveness,0,Very important
394,395,cnn,@CNN Can you overturn my student loans first though????,1.59927142274001E+18,1,0,Sun Dec 04 05:16:34 +0000 2022,36461516.0,1.59918436952402E+18,759251,CNN,Sun,Dec 04,05:16:34,2022,2022-12-04,1.59927142274001E+18,Wed Apr 29 20:00:22 +0000 2009,,"los angeles, ca",140,hugohundreds,1236,2832,FALSE,36461516.0,55,9,1,NEUTRAL support,1,Somewhat important
395,396,foxnews,@FoxNews Yeah just like the student loan forgiveness!,1.59927296233866E+18,0,0,Sun Dec 04 05:22:41 +0000 2022,1.50165147028181E+18,1.59910872963454E+18,1367531,FoxNews,Sun,Dec 04,05:22:41,2022,2022-12-04,1.59927296233866E+18,Wed Mar 09 20:10:02 +0000 2022,,,4,BeauDav90736905,405,55,FALSE,1.50165147028181E+18,53,8,3,cannot judge support,1,Somewhat important
396,397,foxnews,@FoxNews Yeah... no... I'm not paying anything extra for that barista's $200K PoliSi or Gender studies or Humanities student loans. If they want to earn a living wage then they probably need to be doing something other than taking a coffee order.,1.59927563823785E+18,3,0,Sun Dec 04 05:33:19 +0000 2022,18552486.0,1.59925218980911E+18,1367531,FoxNews,Sun,Dec 04,05:33:19,2022,2022-12-04,1.59927563823785E+18,Fri Jan 02 14:07:15 +0000 2009,"Father, Husband, Big Poppy, CEO, brother who loves Jesus... not in that order.","Texas, USA",7,fire1009,48,25,FALSE,18552486.0,246,44,1,NEUTRAL support,1,Somewhat important
397,398,foxnews,@FoxNews I'm sure they'll drop that student loan lawsuit for $10k/$20k and make that happen before they shell out $233k,1.59928261073098E+18,1,0,Sun Dec 04 06:01:02 +0000 2022,73883504.0,1.59910872963454E+18,1367531,FoxNews,Sun,Dec 04,06:01:02,2022,2022-12-04,1.59928261073098E+18,Sun Sep 13 13:33:00 +0000 2009,"“You Can’t Handle The Truth”, Sarcasm is my jam! Humor and Oxygen are important but not in that exact order! 🤭🤣",Earth 🌎 ,309,PardonMePleez,16734,17893,FALSE,73883504.0,119,23,2,AGAINST student loan forgiveness,1,Somewhat important
398,399,foxnews,@FoxNews If they have student loans they got burned twice.,1.59928792783339E+18,5,0,Sun Dec 04 06:22:09 +0000 2022,1.5916520001308E+18,1.59928614712086E+18,1367531,FoxNews,Sun,Dec 04,06:22:09,2022,2022-12-04,1.59928792783339E+18,Sun Nov 13 04:40:29 +0000 2022,,,17,kmeenobocht,286,1143,FALSE,1.5916520001308E+18,58,10,1,NEUTRAL support,1,Somewhat important
399,400,foxnews,@FoxNews Insanity...Another 'viture tease' like student loans to luck in votes for 2024.. Never going to happen.,1.59928961892683E+18,0,0,Sun Dec 04 06:28:53 +0000 2022,1.51883516158811E+18,1.59910872963454E+18,1367531,FoxNews,Sun,Dec 04,06:28:53,2022,2022-12-04,1.59928961892683E+18,Tue Apr 26 06:12:12 +0000 2022,,,4,utahroadrunner,80,499,FALSE,1.51883516158811E+18,112,18,2,AGAINST student loan forgiveness,0,Very important
400,401,foxnews,@FoxNews I’m just going to go ahead and move to California and knock out these student loans,1.59930536905003E+18,0,0,Sun Dec 04 07:31:28 +0000 2022,1.55560380521502E+18,1.59910872963454E+18,1367531,FoxNews,Sun,Dec 04,07:31:28,2022,2022-12-04,1.59930536905003E+18,Fri Aug 05 17:17:13 +0000 2022,"Attorney | Special Agent | Judge | Entrepreneur | Diplomat | Vlogger | Traveler | Z List TikTok Celebrity @jjtpesq

My opinions are my own retweet ≠ endorsement",New York/ Rosslyn/ Poconos,801,TheJJTP,2220,592,FALSE,1.55560380521502E+18,92,18,3,cannot judge support,1,Somewhat important
401,402,foxnews,@FoxNews Lol just like student loans all lies #🤡,1.59935349494292E+18,15,0,Sun Dec 04 10:42:42 +0000 2022,1.49736460953529E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,10:42:42,2022,2022-12-04,1.59935349494292E+18,Sat Feb 26 00:15:48 +0000 2022,Focus on what's Important!!,GODS COUNTRY ,36,akab1415,1714,593,FALSE,1.49736460953529E+18,48,8,1,NEUTRAL support,0,Very important
402,403,foxnews,@FoxNews It's not debt forgiveness.  It's debt transfer,1.59936003808653E+18,0,0,Sun Dec 04 11:08:42 +0000 2022,1.51900236569273E+18,1.59906467608356E+18,1367531,FoxNews,Sun,Dec 04,11:08:42,2022,2022-12-04,1.59936003808653E+18,Tue Apr 26 17:16:26 +0000 2022,"A Reagan Republican who respects hard work and the blessings that come from it...

...and I'm not interested in crypto scams.",,210,TonyinParkville,2946,2237,FALSE,1.51900236569273E+18,55,10,2,AGAINST student loan forgiveness,0,Very important
403,404,foxnews,@FoxNews THIS is how you buy votes. COVID-19 payments (from taxpayers). Student loan forgiveness (transfer debt to taxpayers). Reparations (from taxpayers).,1.59936537868093E+18,0,0,Sun Dec 04 11:29:55 +0000 2022,1.54213772027703E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,11:29:55,2022,2022-12-04,1.59936537868093E+18,Wed Jun 29 13:27:57 +0000 2022,Billards and Weed,,10,steamrollerPBCS,26,100,FALSE,1.54213772027703E+18,156,22,1,NEUTRAL support,1,Somewhat important
404,405,foxnews,"@FoxNews Just another lie to get votes!  Remember student loan forgiveness, cancelled after midterms…..",1.599368532076E+18,2,0,Sun Dec 04 11:42:27 +0000 2022,1.57617048156833E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,11:42:27,2022,2022-12-04,1.599368532076E+18,Sat Oct 01 11:21:52 +0000 2022,,"Horsham, PA",3,gary_zump,943,287,FALSE,1.57617048156833E+18,103,14,2,AGAINST student loan forgiveness,1,Somewhat important
405,406,foxnews,@FoxNews Looks alot like Student Debt Forgiveness. A carrot on a stick. Buying votes is getting expensive.,1.59937074049071E+18,0,0,Sun Dec 04 11:51:14 +0000 2022,1.56030539632935E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,11:51:14,2022,2022-12-04,1.59937074049071E+18,Thu Aug 18 16:40:48 +0000 2022,,,0,walk_ric,55,8,FALSE,1.56030539632935E+18,106,17,2,AGAINST student loan forgiveness,1,Somewhat important
406,407,foxnews,"@FoxNews Not only is this ridiculous, it's irresponsible. Is this really good for the country or is it just good for the democrats. How did they quantify that number anyway? Newsome is just buying votes the way Biden did with student loan forgiveness.",1.59937460601966E+18,0,0,Sun Dec 04 12:06:35 +0000 2022,1.59175813469094E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,12:06:35,2022,2022-12-04,1.59937460601966E+18,Sun Nov 13 11:41:54 +0000 2022,,,45,TNAphotos,41,338,FALSE,1.59175813469094E+18,251,44,0,FOR student loan forgiveness,1,Somewhat important
407,408,foxnews,@FoxNews They have no money for this. Gaslighting at its best. Probably pull a Biden and at the last moment and won’t pay off student loans because it’s actually illegal!🤪,1.59938014348245E+18,0,0,Sun Dec 04 12:28:35 +0000 2022,1.58854347137115E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,12:28:35,2022,2022-12-04,1.59938014348245E+18,Fri Nov 04 14:47:55 +0000 2022,I like to eat shoes and drink bourbon. 🇺🇸,"Columbus, OH",16,PJayKinney,849,287,FALSE,1.58854347137115E+18,171,32,1,NEUTRAL support,0,Very important
408,409,foxnews,"@FoxNews If CA wants to do this with their money, the rest of the country should let them.  We can see how it turns out.  Might not want to move now to CA to not miss out because I think the probability any money is ever paid out is low.  Kind of like student loan forgiveness.",1.59938299194785E+18,5,0,Sun Dec 04 12:39:55 +0000 2022,1.58582021914203E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,12:39:55,2022,2022-12-04,1.59938299194785E+18,Fri Oct 28 02:26:35 +0000 2022,"Conservative humorist; bringing humor and satire to world events; if we did not laugh, we would just cry.",Earth,100,JimCollinsJr,860,1161,FALSE,1.58582021914203E+18,277,56,1,NEUTRAL support,1,Somewhat important
409,410,foxnews,"@FoxNews Newsome still has his eyes on a presidential race hand he’s come up with a better idea to buy votes than Biden’s student loan forgiveness, hand every Black American a wad of cash.",1.59938306868225E+18,0,0,Sun Dec 04 12:40:13 +0000 2022,1.52001631702943E+18,1.59910872963454E+18,1367531,FoxNews,Sun,Dec 04,12:40:13,2022,2022-12-04,1.59938306868225E+18,Fri Apr 29 12:25:38 +0000 2022,,,4,9494Mikey,835,46,FALSE,1.52001631702943E+18,188,36,0,FOR student loan forgiveness,0,Very important
410,411,foxnews,@FoxNews Looks like we have a new  “we’re going to cancel your student loans” pandering fake promise. It’ll be interesting to see if folks fall for it. Something tells me they will. 😂,1.5993842387047E+18,0,0,Sun Dec 04 12:44:52 +0000 2022,1.57061971614991E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,12:44:52,2022,2022-12-04,1.5993842387047E+18,Fri Sep 16 03:45:07 +0000 2022,,,6,BaconAt75569669,365,11,FALSE,1.57061971614991E+18,183,34,0,FOR student loan forgiveness,0,Very important
411,412,foxnews,@FoxNews Biden promised to give $10K for Student Loans was the biggest vote buying scheme in history.   Gov Newsom says hold my Beer.,1.59938902089455E+18,1,0,Sun Dec 04 13:03:52 +0000 2022,1.584977317516E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,13:03:52,2022,2022-12-04,1.59938902089455E+18,Tue Oct 25 18:37:33 +0000 2022,,,1,ewing9437,5,21,FALSE,1.584977317516E+18,133,23,1,NEUTRAL support,1,Somewhat important
412,413,foxnews,"@FoxNews Once again, the Democrats are trying to buy the black vote, when they know damn well the proposal would never pass… just like student loan debt relief!",1.59938924497983E+18,0,0,Sun Dec 04 13:04:45 +0000 2022,110435944.0,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,13:04:45,2022,2022-12-04,1.59938924497983E+18,Mon Feb 01 14:53:48 +0000 2010,,"Brownsburg, IN",78,krchristy,3050,6999,FALSE,110435944.0,160,28,2,AGAINST student loan forgiveness,0,Very important
413,414,foxnews,@FoxNews Explain to me how we are to pay these reparations &amp; others student loans &amp; other countries climate change??  You progressive types say it so easily. But we know you’re out to take away everything those of us whose families &amp; we have done to create the best country in the world.,1.59939106400716E+18,0,0,Sun Dec 04 13:11:59 +0000 2022,1.56104512141576E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,13:11:59,2022,2022-12-04,1.59939106400716E+18,Sat Aug 20 17:40:03 +0000 2022,a little old.  a little new .  still in favor of living.,"Houston, TX",7,joan74001919,427,786,FALSE,1.56104512141576E+18,299,54,3,cannot judge support,1,Somewhat important
414,415,foxnews,"@FoxNews Surprised you fools. Maybe next you strike before a major election, just a thought. Ask the kids who were getting 10k from student loans how trustworthy of a politician your guy Joe is.",1.59939263279428E+18,0,0,Sun Dec 04 13:18:13 +0000 2022,1.59880597395042E+18,1.59922199302241E+18,1367531,FoxNews,Sun,Dec 04,13:18:13,2022,2022-12-04,1.59939263279428E+18,Fri Dec 02 22:27:45 +0000 2022,,United States,11,Schmjoe1216,79,34,FALSE,1.59880597395042E+18,194,34,1,NEUTRAL support,1,Somewhat important
415,416,foxnews,"@FoxNews Another example of a corrupt government redistributing the people's personal wealth. This is theft, just like student loan forgiveness. Maybe the people of #California will start voting RED if this passes. I hope so, because I don't want those quacks moving to MY State!",1.59939545817432E+18,0,0,Sun Dec 04 13:29:27 +0000 2022,1.58896998787554E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,13:29:27,2022,2022-12-04,1.59939545817432E+18,Sat Nov 05 19:02:48 +0000 2022,I was born. I was raised. And now I'm here. Let me know if you want to know more.,Las Vegas,1,RealBudMeyers,62,38,FALSE,1.58896998787554E+18,279,47,0,FOR student loan forgiveness,0,Very important
416,417,foxnews,@FoxNews another empty promise to buy votes... much like the student loan forgiveness unicorn.,1.5993990849135E+18,0,0,Sun Dec 04 13:43:51 +0000 2022,1.48823993246844E+18,1.59910872963454E+18,1367531,FoxNews,Sun,Dec 04,13:43:51,2022,2022-12-04,1.5993990849135E+18,Mon Jan 31 19:57:44 +0000 2022,am i the only sane person on the planet?,,7,boblangleyphx,120,120,FALSE,1.48823993246844E+18,94,14,0,FOR student loan forgiveness,1,Somewhat important
417,418,foxnews,@FoxNews Kinda like paying off student loans. These people are flipped,1.59940188964458E+18,0,0,Sun Dec 04 13:55:00 +0000 2022,1.58791171781569E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,13:55:00,2022,2022-12-04,1.59940188964458E+18,Wed Nov 02 20:57:39 +0000 2022,,,3,RDahl83,103,67,FALSE,1.58791171781569E+18,70,11,2,AGAINST student loan forgiveness,0,Very important
418,419,foxnews,@FoxNews Slavery is over. Has been over. Is this money going to those long dead? This is like Biden's Student Loan forgiveness. I paid off all of my student loans and I wasn't getting any of that forgiveness. Same applies here.,1.59940990428423E+18,0,0,Sun Dec 04 14:26:51 +0000 2022,1.58760128991082E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,14:26:51,2022,2022-12-04,1.59940990428423E+18,Wed Nov 02 00:24:37 +0000 2022,Silly stupid humor is self care for those around you. Smiles and laughs push anxiety away where it should be.,"Michigan, USA",2,Todd_yeah_Todd,101,253,FALSE,1.58760128991082E+18,227,43,1,NEUTRAL support,1,Somewhat important
419,420,foxnews,@FoxNews I guess enough Black Californians have stopped voting for Democrats that they feel they need to bribe them to do so.  Kind of like Ol’ Joe’s student loan forgiveness scam.,1.59941098244651E+18,0,0,Sun Dec 04 14:31:08 +0000 2022,1.5871677568304E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,14:31:08,2022,2022-12-04,1.59941098244651E+18,Mon Oct 31 19:41:15 +0000 2022,,,5,jdsteel2022,439,604,FALSE,1.5871677568304E+18,180,32,2,AGAINST student loan forgiveness,1,Somewhat important
420,421,foxnews,"@FoxNews Who's paying for all this, the rest of America, why only Californian's. Sounds like Biden's student loan promise scam.",1.59941117563614E+18,0,0,Sun Dec 04 14:31:54 +0000 2022,9.55875798463975E+17,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,14:31:54,2022,2022-12-04,1.59941117563614E+18,Tue Jan 23 18:52:04 +0000 2018,,"Durban, South Africa",61,zane_osborne,704,10852,FALSE,9.55875798463975E+17,127,23,2,AGAINST student loan forgiveness,0,Very important
421,422,foxnews,"@FoxNews Here we go again selling black people dreams for their vote, once they get your vote, you get the excuses why reparations won’t happen,, just like Roe V Wade, &amp; student loan forgiveness",1.59941321987735E+18,0,0,Sun Dec 04 14:40:01 +0000 2022,1.44735895609614E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,14:40:01,2022,2022-12-04,1.59941321987735E+18,Mon Oct 11 00:31:14 +0000 2021,"I’m a lion with a good heart in a world full of Black hearts, even if I lose I win",,40,whitelion731,24,45,FALSE,1.44735895609614E+18,198,35,2,AGAINST student loan forgiveness,2,Not important at all
422,423,foxnews,@FoxNews Trying to buy black votes for 2024 run.. just like student loan forgiveness.. an attempt at legally bribing for votes,1.5994178298201E+18,0,0,Sun Dec 04 14:58:21 +0000 2022,1.43791865113962E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,14:58:21,2022,2022-12-04,1.5994178298201E+18,Tue Sep 14 23:19:00 +0000 2021,Vietnam Veteran and Republican voter. Love my country. Believe in the Constitution as written,"Florida, USA",171,JamesSt90575906,331,338,FALSE,1.43791865113962E+18,126,21,1,NEUTRAL support,0,Very important
423,424,foxnews,"@FoxNews Warnock talks about giving students $10,000 for student loans, which was struck down as illegal by a court, while campaigning on their campus. BUT they must vote for him to get it. Sounds like a bribe.....hmmmm just like Biden did before 2022 election. A pattern?",1.59942025239554E+18,0,0,Sun Dec 04 15:07:58 +0000 2022,455720352.0,1.59940820516731E+18,1367531,FoxNews,Sun,Dec 04,15:07:58,2022,2022-12-04,1.59942025239554E+18,Thu Jan 05 12:45:13 +0000 2012,"An American who knows the difference between right and wrong, between moral and immoral. An American who lives by commonsense, experience and facts. So there!",,15,kfskillman,1812,2316,FALSE,455720352.0,272,48,1,NEUTRAL support,1,Somewhat important
424,425,foxnews,@FoxNews The college debt forgiveness IS AGAINST THE LAW.,1.59942123002452E+18,0,0,Sun Dec 04 15:11:51 +0000 2022,1.58601604372153E+18,1.59906467608356E+18,1367531,FoxNews,Sun,Dec 04,15:11:51,2022,2022-12-04,1.59942123002452E+18,Fri Oct 28 15:24:42 +0000 2022,,,1,mjc_moore,765,798,FALSE,1.58601604372153E+18,57,9,1,NEUTRAL support,1,Somewhat important
425,426,cnn,@CNN @CNNSotu Of course he did not say that!  Biden however is bypassing the constitution with his rent forgiveness and student loan forgiveness. He knows it’s unlawful and does not care and neither does CNN,1.59942132534467E+18,1,0,Sun Dec 04 15:12:14 +0000 2022,1.48569741762213E+18,1.59942066419635E+18,759251,CNN,Sun,Dec 04,15:12:14,2022,2022-12-04,1.59942132534467E+18,Mon Jan 24 19:34:16 +0000 2022,We have the moral right to defend ourselves with all means necessary against evil: Antifa.  Boomerang.  The left is evil and we have the right to use all means!,,13,antilooneyleft,3209,283,FALSE,1.48569741762213E+18,207,36,0,FOR student loan forgiveness,1,Somewhat important
426,427,foxnews,"@FoxNews In terms of voter manipulation (buying), this is no different than the Biden student loan relief bill.",1.59942139899665E+18,0,0,Sun Dec 04 15:12:31 +0000 2022,1.51872322881805E+18,1.59910872963454E+18,1367531,FoxNews,Sun,Dec 04,15:12:31,2022,2022-12-04,1.59942139899665E+18,Mon Apr 25 22:47:06 +0000 2022,Glad to be back on Twitter,,20,JetCarPilot,43,1247,FALSE,1.51872322881805E+18,111,18,0,FOR student loan forgiveness,1,Somewhat important
427,428,foxnews,@FoxNews That’s the new Student Loan Forgiveness carrot,1.59942253188619E+18,0,0,Sun Dec 04 15:17:02 +0000 2022,2661847591.0,1.59910872963454E+18,1367531,FoxNews,Sun,Dec 04,15:17:02,2022,2022-12-04,1.59942253188619E+18,Sun Jul 20 05:31:10 +0000 2014,👻,,32,anydaysavior,502,22365,FALSE,2661847591.0,55,9,0,FOR student loan forgiveness,0,Very important
428,429,foxnews,"@FoxNews Crap. He needs a national platform for his presidential run. Everyone knows he's too busy screwing employees wives to care about black people. its like biden promising student debt forgiveness, he can't do it but it makes headlines.",1.59942529386089E+18,0,0,Sun Dec 04 15:28:00 +0000 2022,1.59885860302844E+18,1.59935056183661E+18,1367531,FoxNews,Sun,Dec 04,15:28:00,2022,2022-12-04,1.59942529386089E+18,Sat Dec 03 01:57:11 +0000 2022,,,3,FrankCCs2,32,158,FALSE,1.59885860302844E+18,241,41,1,NEUTRAL support,1,Somewhat important
